"STATION","DATE","TAVG"
"USW00024234","2017-04-14",
"USW00024234","2017-04-15",
"USW00024234","2017-04-16",
"USW00024234","2017-04-17",
"USW00024234","2017-04-18",
"USW00024234","2017-04-19",
"USW00024234","2017-04-20",
"USW00024234","2017-04-21",
"USW00024234","2017-04-22",
"USW00024234","2017-04-23",
"USW00024234","2017-04-24",
"USW00024234","2017-04-25",
"USW00024234","2017-04-26",
"USW00024234","2017-04-27",
"USW00024234","2017-04-28",
"USW00024234","2017-04-29",
"USW00024234","2017-04-30",
"USW00024234","2017-05-01",
"USW00024234","2017-05-02",
"USW00024234","2017-05-03",
"USW00024234","2017-05-04",
"USW00024234","2017-05-05",
"USW00024234","2017-05-06",
"USW00024234","2017-05-07",
"USW00024234","2017-05-08",
"USW00024234","2017-05-09",
"USW00024234","2017-05-10",
"USW00024234","2017-05-11",
"USW00024234","2017-05-12",
"USW00024234","2017-05-13",
"USW00024234","2017-05-14",
"USW00024234","2017-05-15",
"USW00024234","2017-05-16",
"USW00024234","2017-05-17",
"USW00024234","2017-05-18",
"USW00024234","2017-05-19",
"USW00024234","2017-05-20",
"USW00024234","2017-05-21",
"USW00024234","2017-05-22",
"USW00024234","2017-05-23",
"USW00024234","2017-05-24",
"USW00024234","2017-05-25",
"USW00024234","2017-05-26",
"USW00024234","2017-05-27",
"USW00024234","2017-05-28",
"USW00024234","2017-05-29",
"USW00024234","2017-05-30",
"USW00024234","2017-05-31",
"USW00024234","2017-06-01",
"USW00024234","2017-06-02",
"USW00024234","2017-06-03",
"USW00024234","2017-06-04",
"USW00024234","2017-06-05",
"USW00024234","2017-06-06",
"USW00024234","2017-06-07",
"USW00024234","2017-06-08",
"USW00024234","2017-06-09",
"USW00024234","2017-06-10",
"USW00024234","2017-06-11",
"USW00024234","2017-06-12",
"USW00024234","2017-06-13",
"USW00024234","2017-06-14",
"USW00024234","2017-06-15",
"USW00024234","2017-06-16",
"USW00024234","2017-06-17",
"USW00024234","2017-06-18",
"USW00024234","2017-06-19",
"USW00024234","2017-06-20",
"USW00024234","2017-06-21",
"USW00024234","2017-06-22",
"USW00024234","2017-06-23",
"USW00024234","2017-06-24",
"USW00024234","2017-06-25",
"USW00024234","2017-06-26",
"USW00024234","2017-06-27",
"USW00024234","2017-06-28",
"USW00024234","2017-06-29",
"USW00024234","2017-06-30",
"USW00024234","2017-07-01",
"USW00024234","2017-07-02",
"USW00024234","2017-07-03",
"USW00024234","2017-07-04",
"USW00024234","2017-07-05",
"USW00024234","2017-07-06",
"USW00024234","2017-07-07",
"USW00024234","2017-07-08",
"USW00024234","2017-07-09",
"USW00024234","2017-07-10",
"USW00024234","2017-07-11",
"USW00024234","2017-07-12",
"USW00024234","2017-07-13",
"USW00024234","2017-07-14",
"USW00024234","2017-07-15",
"USW00024234","2017-07-16",
"USW00024234","2017-07-17",
"USW00024234","2017-07-18",
"USW00024234","2017-07-19",
"USW00024234","2017-07-20",
"USW00024234","2017-07-21",
"USW00024234","2017-07-22",
"USW00024234","2017-07-23",
"USW00024234","2017-07-24",
"USW00024234","2017-07-25",
"USW00024234","2017-07-26",
"USW00024234","2017-07-27",
"USW00024234","2017-07-28",
"USW00024234","2017-07-29",
"USW00024234","2017-07-30",
"USW00024234","2017-07-31",
"USW00024234","2017-08-01",
"USW00024234","2017-08-02",
"USW00024234","2017-08-03",
"USW00024234","2017-08-04",
"USW00024234","2017-08-05",
"USW00024234","2017-08-06",
"USW00024234","2017-08-07",
"USW00024234","2017-08-08",
"USW00024234","2017-08-09",
"USW00024234","2017-08-10",
"USW00024234","2017-08-11",
"USW00024234","2017-08-12",
"USW00024234","2017-08-13",
"USW00024234","2017-08-14",
"USW00024234","2017-08-15",
"USW00024234","2017-08-16",
"USW00024234","2017-08-17",
"USW00024234","2017-08-18",
"USW00024234","2017-08-19",
"USW00024234","2017-08-20",
"USW00024234","2017-08-21",
"USW00024234","2017-08-22",
"USW00024234","2017-08-23",
"USW00024234","2017-08-24",
"USW00024234","2017-08-25",
"USW00024234","2017-08-26",
"USW00024234","2017-08-27",
"USW00024234","2017-08-28",
"USW00024234","2017-08-29",
"USW00024234","2017-08-30",
"USW00024234","2017-08-31",
"USW00024234","2017-09-01",
"USW00024234","2017-09-02",
"USW00024234","2017-09-03",
"USW00024234","2017-09-04",
"USW00024234","2017-09-05",
"USW00024234","2017-09-06",
"USW00024234","2017-09-07",
"USW00024234","2017-09-08",
"USW00024234","2017-09-09",
"USW00024234","2017-09-10",
"USW00024234","2017-09-11",
"USW00024234","2017-09-12",
"USW00024234","2017-09-13",
"USW00024234","2017-09-14",
"USW00024234","2017-09-15",
"USW00024234","2017-09-16",
"USW00024234","2017-09-17",
"USW00024234","2017-09-18",
"USW00024234","2017-09-19",
"USW00024234","2017-09-20",
"USW00024234","2017-09-21",
"USW00024234","2017-09-22",
"USW00024234","2017-09-23",
"USW00024234","2017-09-24",
"USW00024234","2017-09-25",
"USW00024234","2017-09-26",
"USW00024234","2017-09-27",
"USW00024234","2017-09-28",
"USW00024234","2017-09-29",
"USW00024234","2017-09-30",
"USW00024234","2017-10-01",
"USW00024234","2017-10-02",
"USW00024234","2017-10-03",
"USW00024234","2017-10-04",
"USW00024234","2017-10-05",
"USW00024234","2017-10-06",
"USW00024234","2017-10-07",
"USW00024234","2017-10-08",
"USW00024234","2017-10-09",
"USW00024234","2017-10-10",
"USW00024234","2017-10-11",
"USW00024234","2017-10-12",
"USW00024234","2017-10-13",
"USW00024234","2017-10-14",
"USW00024234","2017-10-15",
"USW00024234","2017-10-16",
"USW00024234","2017-10-17",
"USW00024234","2017-10-18",
"USW00024234","2017-10-19",
"USW00024234","2017-10-20",
"USW00024234","2017-10-21",
"USW00024234","2017-10-22",
"USW00024234","2017-10-23",
"USW00024234","2017-10-24",
"USW00024234","2017-10-25",
"USW00024234","2017-10-26",
"USW00024234","2017-10-27",
"USW00024234","2017-10-28",
"USW00024234","2017-10-29",
"USW00024234","2017-10-30",
"USW00024234","2017-10-31",
"USW00024234","2017-11-01",
"USW00024234","2017-11-02",
"USW00024234","2017-11-03",
"USW00024234","2017-11-04",
"USW00024234","2017-11-05",
"USW00024234","2017-11-06",
"USW00024234","2017-11-07",
"USW00024234","2017-11-08",
"USW00024234","2017-11-09",
"USW00024234","2017-11-10",
"USW00024234","2017-11-11",
"USW00024234","2017-11-12",
"USW00024234","2017-11-13",
"USW00024234","2017-11-14",
"USW00024234","2017-11-15",
"USW00024234","2017-11-16",
"USW00024234","2017-11-17",
"USW00024234","2017-11-18",
"USW00024234","2017-11-19",
"USW00024234","2017-11-20",
"USW00024234","2017-11-21",
"USW00024234","2017-11-22",
"USW00024234","2017-11-23",
"USW00024234","2017-11-24",
"USW00024234","2017-11-25",
"USW00024234","2017-11-26",
"USW00024234","2017-11-27",
"USW00024234","2017-11-28",
"USW00024234","2017-11-29",
"USW00024234","2017-11-30",
"USW00024234","2017-12-01",
"USW00024234","2017-12-02",
"USW00024234","2017-12-03",
"USW00024234","2017-12-04",
"USW00024234","2017-12-05",
"USW00024234","2017-12-06",
"USW00024234","2017-12-07",
"USW00024234","2017-12-08",
"USW00024234","2017-12-09",
"USW00024234","2017-12-10",
"USW00024234","2017-12-11",
"USW00024234","2017-12-12",
"USW00024234","2017-12-13",
"USW00024234","2017-12-14",
"USW00024234","2017-12-15",
"USW00024234","2017-12-16",
"USW00024234","2017-12-17",
"USW00024234","2017-12-18",
"USW00024234","2017-12-19",
"USW00024234","2017-12-20",
"USW00024234","2017-12-21",
"USW00024234","2017-12-22",
"USW00024234","2017-12-23",
"USW00024234","2017-12-24",
"USW00024234","2017-12-25",
"USW00024234","2017-12-26",
"USW00024234","2017-12-27",
"USW00024234","2017-12-28",
"USW00024234","2017-12-29",
"USW00024234","2017-12-30",
"USW00024234","2017-12-31",
"USW00024234","2018-01-01",
"USW00024234","2018-01-02",
"USW00024234","2018-01-03",
"USW00024234","2018-01-04",
"USW00024234","2018-01-05",
"USW00024234","2018-01-06",
"USW00024234","2018-01-07",
"USW00024234","2018-01-08",
"USW00024234","2018-01-09",
"USW00024234","2018-01-10",
"USW00024234","2018-01-11",
"USW00024234","2018-01-12",
"USW00024234","2018-01-13",
"USW00024234","2018-01-14",
"USW00024234","2018-01-15",
"USW00024234","2018-01-16",
"USW00024234","2018-01-17",
"USW00024234","2018-01-18",
"USW00024234","2018-01-19",
"USW00024234","2018-01-20",
"USW00024234","2018-01-21",
"USW00024234","2018-01-22",
"USW00024234","2018-01-23",
"USW00024234","2018-01-24",
"USW00024234","2018-01-25",
"USW00024234","2018-01-26",
"USW00024234","2018-01-27",
"USW00024234","2018-01-28",
"USW00024234","2018-01-29",
"USW00024234","2018-01-30",
"USW00024234","2018-01-31",
"USW00024234","2018-02-01",
"USW00024234","2018-02-02",
"USW00024234","2018-02-03",
"USW00024234","2018-02-04",
"USW00024234","2018-02-05",
"USW00024234","2018-02-06",
"USW00024234","2018-02-07",
"USW00024234","2018-02-08",
"USW00024234","2018-02-09",
"USW00024234","2018-02-10",
"USW00024234","2018-02-11",
"USW00024234","2018-02-12",
"USW00024234","2018-02-13",
"USW00024234","2018-02-14",
"USW00024234","2018-02-15",
"USW00024234","2018-02-16",
"USW00024234","2018-02-17",
"USW00024234","2018-02-18",
"USW00024234","2018-02-19",
"USW00024234","2018-02-20",
"USW00024234","2018-02-21",
"USW00024234","2018-02-22",
"USW00024234","2018-02-23",
"USW00024234","2018-02-24",
"USW00024234","2018-02-25",
"USW00024234","2018-02-26",
"USW00024234","2018-02-27",
"USW00024234","2018-02-28",
"USW00024234","2018-03-01",
"USW00024234","2018-03-02",
"USW00024234","2018-03-03",
"USW00024234","2018-03-04",
"USW00024234","2018-03-05",
"USW00024234","2018-03-06",
"USW00024234","2018-03-07",
"USW00024234","2018-03-08",
"USW00024234","2018-03-09",
"USW00024234","2018-03-10",
"USW00024234","2018-03-11",
"USW00024234","2018-03-12",
"USW00024234","2018-03-13",
"USW00024234","2018-03-14",
"USW00024234","2018-03-15",
"USW00024234","2018-03-16",
"USW00024234","2018-03-17",
"USW00024234","2018-03-18",
"USW00024234","2018-03-19",
"USW00024234","2018-03-20",
"USW00024234","2018-03-21",
"USW00024234","2018-03-22",
"USW00024234","2018-03-23",
"USW00024234","2018-03-24",
"USW00024234","2018-03-25",
"USW00024234","2018-03-26",
"USW00024234","2018-03-27",
"USW00024234","2018-03-28",
"USW00024234","2018-03-29",
"USW00024234","2018-03-30",
"USW00024234","2018-03-31",
"USW00024234","2018-04-01",
"USW00024234","2018-04-02",
"USW00024234","2018-04-03",
"USW00024234","2018-04-04",
"USW00024234","2018-04-05",
"USW00024234","2018-04-06",
"USW00024234","2018-04-07",
"USW00024234","2018-04-08",
"USW00024234","2018-04-09",
"USW00024234","2018-04-10",
"USW00024234","2018-04-11",
"USW00024234","2018-04-12",
"USW00024234","2018-04-13",
"USW00024234","2018-04-14",
"USW00024234","2018-04-15",
"USW00024234","2018-04-16",
"USW00024234","2018-04-17",
"USW00024234","2018-04-18",
"USW00024234","2018-04-19",
"USW00024234","2018-04-20",
"USW00024234","2018-04-21",
"USW00024234","2018-04-22",
"USW00024234","2018-04-23",
"USW00024234","2018-04-24",
"USW00024234","2018-04-25",
"USW00024234","2018-04-26",
"USW00024234","2018-04-27",
"USW00024234","2018-04-28",
"USW00024234","2018-04-29",
"USW00024234","2018-04-30",
"USW00024234","2018-05-01",
"USW00024234","2018-05-02",
"USW00024234","2018-05-03",
"USW00024234","2018-05-04",
"USW00024234","2018-05-05",
"USW00024234","2018-05-06",
"USW00024234","2018-05-07",
"USW00024234","2018-05-08",
"USW00024234","2018-05-09",
"USW00024234","2018-05-10",
"USW00024234","2018-05-11",
"USW00024234","2018-05-12",
"USW00024234","2018-05-13",
"USW00024234","2018-05-14",
"USW00024234","2018-05-15",
"USW00024234","2018-05-16",
"USW00024234","2018-05-17",
"USW00024234","2018-05-18",
"USW00024234","2018-05-19",
"USW00024234","2018-05-20",
"USW00024234","2018-05-21",
"USW00024234","2018-05-22",
"USW00024234","2018-05-23",
"USW00024234","2018-05-24",
"USW00024234","2018-05-25",
"USW00024234","2018-05-26",
"USW00024234","2018-05-27",
"USW00024234","2018-05-28",
"USW00024234","2018-05-29",
"USW00024234","2018-05-30",
"USW00024234","2018-05-31",
"USW00024234","2018-06-01",
"USW00024234","2018-06-02",
"USW00024234","2018-06-03",
"USW00024234","2018-06-04",
"USW00024234","2018-06-05",
"USW00024234","2018-06-06",
"USW00024234","2018-06-07",
"USW00024234","2018-06-08",
"USW00024234","2018-06-09",
"USW00024234","2018-06-10",
"USW00024234","2018-06-11",
"USW00024234","2018-06-12",
"USW00024234","2018-06-13",
"USW00024234","2018-06-14",
"USW00024234","2018-06-15",
"USW00024234","2018-06-16",
"USW00024234","2018-06-17",
"USW00024234","2018-06-18",
"USW00024234","2018-06-19",
"USW00024234","2018-06-20",
"USW00024234","2018-06-21",
"USW00024234","2018-06-22",
"USW00024234","2018-06-23",
"USW00024234","2018-06-24",
"USW00024234","2018-06-25",
"USW00024234","2018-06-26",
"USW00024234","2018-06-27",
"USW00024234","2018-06-28",
"USW00024234","2018-06-29",
"USW00024234","2018-06-30",
"USW00024234","2018-07-01",
"USW00024234","2018-07-02",
"USW00024234","2018-07-03",
"USW00024234","2018-07-04",
"USW00024234","2018-07-05",
"USW00024234","2018-07-06",
"USW00024234","2018-07-07",
"USW00024234","2018-07-08",
"USW00024234","2018-07-09",
"USW00024234","2018-07-10",
"USW00024234","2018-07-11",
"USW00024234","2018-07-12",
"USW00024234","2018-07-13",
"USW00024234","2018-07-14",
"USW00024234","2018-07-15",
"USW00024234","2018-07-16",
"USW00024234","2018-07-17",
"USW00024234","2018-07-18",
"USW00024234","2018-07-19",
"USW00024234","2018-07-20",
"USW00024234","2018-07-21",
"USW00024234","2018-07-22",
"USW00024234","2018-07-23",
"USW00024234","2018-07-24",
"USW00024234","2018-07-25",
"USW00024234","2018-07-26",
"USW00024234","2018-07-27",
"USW00024234","2018-07-28",
"USW00024234","2018-07-29",
"USW00024234","2018-07-30",
"USW00024234","2018-07-31",
"USW00024234","2018-08-01",
"USW00024234","2018-08-02",
"USW00024234","2018-08-03",
"USW00024234","2018-08-04",
"USW00024234","2018-08-05",
"USW00024234","2018-08-06",
"USW00024234","2018-08-07",
"USW00024234","2018-08-08",
"USW00024234","2018-08-09",
"USW00024234","2018-08-10",
"USW00024234","2018-08-11",
"USW00024234","2018-08-12",
"USW00024234","2018-08-13",
"USW00024234","2018-08-14",
"USW00024234","2018-08-15",
"USW00024234","2018-08-16",
"USW00024234","2018-08-17",
"USW00024234","2018-08-18",
"USW00024234","2018-08-19",
"USW00024234","2018-08-20",
"USW00024234","2018-08-21",
"USW00024234","2018-08-22",
"USW00024234","2018-08-23",
"USW00024234","2018-08-24",
"USW00024234","2018-08-25",
"USW00024234","2018-08-26",
"USW00024234","2018-08-27",
"USW00024234","2018-08-28",
"USW00024234","2018-08-29",
"USW00024234","2018-08-30",
"USW00024234","2018-08-31",
"USW00024234","2018-09-01",
"USW00024234","2018-09-02",
"USW00024234","2018-09-03",
"USW00024234","2018-09-04",
"USW00024234","2018-09-05",
"USW00024234","2018-09-06",
"USW00024234","2018-09-07",
"USW00024234","2018-09-09",
"USW00024234","2018-09-10",
"USW00024234","2018-09-11",
"USW00024234","2018-09-12",
"USW00024234","2018-09-13",
"USW00024234","2018-09-14",
"USW00024234","2018-09-15",
"USW00024234","2018-09-16",
"USW00024234","2018-09-17",
"USW00024234","2018-09-18",
"USW00024234","2018-09-19",
"USW00024234","2018-09-20",
"USW00024234","2018-09-21",
"USW00024234","2018-09-22",
"USW00024234","2018-09-23",
"USW00024234","2018-09-24",
"USW00024234","2018-09-25",
"USW00024234","2018-09-26",
"USW00024234","2018-09-27",
"USW00024234","2018-09-28",
"USW00024234","2018-09-29",
"USW00024234","2018-09-30",
"USW00024234","2018-10-01",
"USW00024234","2018-10-02",
"USW00024234","2018-10-03",
"USW00024234","2018-10-04",
"USW00024234","2018-10-05",
"USW00024234","2018-10-06",
"USW00024234","2018-10-07",
"USW00024234","2018-10-08",
"USW00024234","2018-10-09",
"USW00024234","2018-10-10",
"USW00024234","2018-10-11",
"USW00024234","2018-10-12",
"USW00024234","2018-10-13",
"USW00024234","2018-10-14",
"USW00024234","2018-10-15",
"USW00024234","2018-10-16",
"USW00024234","2018-10-17",
"USW00024234","2018-10-18",
"USW00024234","2018-10-19",
"USW00024234","2018-10-20",
"USW00024234","2018-10-21",
"USW00024234","2018-10-22",
"USW00024234","2018-10-23",
"USW00024234","2018-10-24",
"USW00024234","2018-10-25",
"USW00024234","2018-10-26",
"USW00024234","2018-10-27",
"USW00024234","2018-10-28",
"USW00024234","2018-10-29",
"USW00024234","2018-10-30",
"USW00024234","2018-10-31",
"USW00024234","2018-11-01",
"USW00024234","2018-11-02",
"USW00024234","2018-11-03",
"USW00024234","2018-11-04",
"USW00024234","2018-11-05",
"USW00024234","2018-11-06",
"USW00024234","2018-11-07",
"USW00024234","2018-11-08",
"USW00024234","2018-11-09",
"USW00024234","2018-11-10",
"USW00024234","2018-11-11",
"USW00024234","2018-11-12",
"USW00024234","2018-11-13",
"USW00024234","2018-11-14",
"USW00024234","2018-11-15",
"USW00024234","2018-11-16",
"USW00024234","2018-11-17",
"USW00024234","2018-11-18",
"USW00024234","2018-11-19",
"USW00024234","2018-11-20",
"USW00024234","2018-11-21",
"USW00024234","2018-11-22",
"USW00024234","2018-11-23",
"USW00024234","2018-11-24",
"USW00024234","2018-11-25",
"USW00024234","2018-11-26",
"USW00024234","2018-11-27",
"USW00024234","2018-11-28",
"USW00024234","2018-11-29",
"USW00024234","2018-11-30",
"USW00024234","2018-12-01",
"USW00024234","2018-12-02",
"USW00024234","2018-12-03",
"USW00024234","2018-12-04",
"USW00024234","2018-12-05",
"USW00024234","2018-12-06",
"USW00024234","2018-12-07",
"USW00024234","2018-12-08",
"USW00024234","2018-12-09",
"USW00024234","2018-12-10",
"USW00024234","2018-12-11",
"USW00024234","2018-12-12",
"USW00024234","2018-12-13",
"USW00024234","2018-12-14",
"USW00024234","2018-12-15",
"USW00024234","2018-12-16",
"USW00024234","2018-12-17",
"USW00024234","2018-12-18",
"USW00024234","2018-12-19",
"USW00024234","2018-12-20",
"USW00024234","2018-12-21",
"USW00024234","2018-12-22",
"USW00024234","2018-12-23",
"USW00024234","2018-12-24",
"USW00024234","2018-12-25",
"USW00024234","2018-12-26",
"USW00024234","2018-12-27",
"USW00024234","2018-12-28",
"USW00024234","2018-12-29",
"USW00024234","2018-12-30",
"USW00024234","2018-12-31",
"USW00024234","2019-01-01",
"USW00024234","2019-01-02",
"USW00024234","2019-01-03",
"USW00024234","2019-01-04",
"USW00024234","2019-01-05",
"USW00024234","2019-01-06",
"USW00024234","2019-01-07",
"USW00024234","2019-01-08",
"USW00024234","2019-01-09",
"USW00024234","2019-01-10",
"USW00024234","2019-01-11",
"USW00024234","2019-01-12",
"USW00024234","2019-01-13",
"USW00024234","2019-01-14",
"USW00024234","2019-01-15",
"USW00024234","2019-01-16",
"USW00024234","2019-01-17",
"USW00024234","2019-01-18",
"USW00024234","2019-01-19",
"USW00024234","2019-01-20",
"USW00024234","2019-01-21",
"USW00024234","2019-01-22",
"USW00024234","2019-01-23",
"USW00024234","2019-01-24",
"USW00024234","2019-01-25",
"USW00024234","2019-01-26",
"USW00024234","2019-01-27",
"USW00024234","2019-01-28",
"USW00024234","2019-01-29",
"USW00024234","2019-01-30",
"USW00024234","2019-01-31",
"USW00024234","2019-02-01",
"USW00024234","2019-02-02",
"USW00024234","2019-02-03",
"USW00024234","2019-02-04",
"USW00024234","2019-02-05",
"USW00024234","2019-02-06",
"USW00024234","2019-02-07",
"USW00024234","2019-02-08",
"USW00024234","2019-02-09",
"USW00024234","2019-02-10",
"USW00024234","2019-02-11",
"USW00024234","2019-02-12",
"USW00024234","2019-02-13",
"USW00024234","2019-02-14",
"USW00024234","2019-02-15",
"USW00024234","2019-02-16",
"USW00024234","2019-02-17",
"USW00024234","2019-02-18",
"USW00024234","2019-02-19",
